,Id,game_seq,season_end,date,season_game_seq,playoff,team_id,Elo,opp_team_id,opp_Elo,win_equivalent,bet_ratio,home_crowd,opp_crowd,total_crowd
5695,50696,58680,2012,3/3/2012,37,0.0,29,,3,1365.1411,49.929328999999996,0.86463094,4200,500,4700
5696,50697,44607,2001,2/15/2001,49,0.0,13,1656.5582,27,1342.7273,56.75724399999999,0.91546005,9200,3200,12400
5697,50698,7834,1968,12/1/1967,26,0.0,39,1631.7371,31,1535.3315,58.983463,0.7559498,5100,4600,9700
5698,50699,16259,1975,1/19/1975,40,0.0,50,1218.8103,41,1559.8038,17.293105999999998,0.1998439,3300,5300,8600
5699,50700,28102,1987,12/18/1986,23,0.0,2,1663.7731,9,1554.9652,57.441607999999995,0.76887941,7400,1800,9200
5700,50701,47362,2003,3/18/2003,66,0.0,13,1707.1676,1,1469.1045,58.895793999999995,0.87501502,7500,2200,9700
5701,50702,4157,1958,2/16/1958,60,0.0,35,1358.2406,34,,26.212746,0.36388096,3900,2200,6100
5702,50703,7506,1967,3/5/1967,73,0.0,5,1368.0802,28,1490.6246,30.421387,0.46760142,8400,5300,13700
5703,50704,24804,1984,10/29/1983,1,0.0,5,1410.0579,19,1553.0487,,0.43844503,7500,2700,10200
5704,50705,5250,1962,11/11/1961,11,0.0,31,,3,1464.9658,41.921318,0.66888905,6500,1100,7600
5705,50706,57673,2011,2/23/2011,57,0.0,10,1286.809,11,1513.7966,,0.32497537,4000,600,4600
5706,50707,43087,2000,1/9/2000,31,0.0,21,1513.3167,15,1646.2013,,0.45281601,5500,400,5900
5707,50708,22098,1981,11/29/1980,26,0.0,36,1481.797,13,1544.1135,39.002765999999994,0.55401921,7600,600,8200
5708,50709,28143,1987,12/26/1986,26,0.0,14,1500.7517,20,1319.5931,40.953941,0.83458525,3300,5400,8700
5709,50710,1811,1951,2/14/1951,50,0.0,1,1528.8678,43,,45.246609,0.59725171,8200,1900,10100
5710,50711,31345,1990,1/3/1990,28,0.0,10,1454.3079,5,1588.4653,37.829144,0.4510012,5600,400,6000
5711,50712,12685,1972,1/21/1972,46,0.0,41,1259.6528,5,1602.4478,,0.19819088,8700,3000,11700
5712,50713,57935,2011,3/30/2011,74,0.0,16,1625.1061,21,1423.51,53.650959,0.85019439,4700,3900,8600
5713,50714,33586,1992,12/12/1991,19,0.0,12,,11,1499.2245,46.978947,0.71170926,7000,1400,8400
5714,50715,11011,1971,11/18/1970,16,0.0,55,1343.6982,45,,32.280144,0.47021371,8200,5400,13600
5715,50716,46585,2003,11/24/2002,14,0.0,2,,8,1482.8252,50.082737,0.76287115,3700,2500,6200
5716,50717,29896,1989,11/5/1988,1,0.0,25,1509.9796,5,1546.0583,41.734984999999995,0.59096605,8200,3200,11400
5717,50718,35822,1994,11/26/1993,11,0.0,16,1451.9569,9,1555.6187,,0.49473053,3400,2400,5800
5718,50719,52582,2007,3/21/2007,69,0.0,7,1405.3989,22,1561.3223,30.50771,0.42020774,6500,4900,11400
5719,50720,175,1947,1/22/1947,32,0.0,59,1443.5603,34,1333.3901,,0.77027005,3800,4600,8400
5720,50721,4951,1961,12/4/1960,26,0.0,28,1332.8827,3,1398.6718,23.184267000000002,0.54907501,4000,700,4700
5721,50722,56782,2010,4/27/2010,87,1.0,18,1583.5055,13,,,0.51926726,4300,3000,7300
5722,50723,55394,2009,4/11/2009,80,0.0,24,1350.2994,6,1526.1655,24.990382999999998,0.39252272,8300,3100,11400
5723,50724,699,1949,12/25/1948,23,0.0,59,1558.974,40,1424.9346,53.273621,0.79367793,8700,2200,10900
5724,50725,53999,2008,4/2/2008,75,0.0,0,1719.4639,15,1438.5383,61.912968000000006,0.89959961,5200,4200,9400
5725,50726,43223,2000,1/29/2000,43,0.0,3,1528.7314,4,1514.7887,,0.65834039,9100,2000,11100
5726,50727,27339,1986,1/28/1986,43,0.0,7,1529.1896,15,1380.1438,44.523559999999996,0.80746514,3900,4900,8800
5727,50728,53196,2008,12/11/2007,22,0.0,19,1450.7871,20,1443.0803,34.283660999999995,0.65022087,8500,2300,10800
5728,50729,52034,2007,1/1/2007,32,0.0,9,1385.6619,0,1409.7628,,0.60752249,5700,1900,7600
5729,50730,2879,1954,2/10/1954,53,0.0,0,1548.9029999999998,33,1645.6628,46.065014,0.50466275,4300,3500,7800
5730,50731,56329,2010,2/19/2010,57,0.0,9,1551.2714,0,,,0.57935429,6700,600,7300
5731,50732,14158,1973,2/27/1973,67,0.0,54,1559.3563,45,1596.5658,51.494339000000004,0.58939171,7800,5400,13200
5732,50733,44180,2001,12/12/2000,20,0.0,10,,18,1564.5588,38.09725200000001,0.50186193,7500,1600,9100
5733,50734,10940,1971,11/8/1970,8,0.0,8,,6,1471.1028,,0.776838,5800,3600,9400
5734,50735,46368,2002,5/9/2002,88,1.0,18,1692.6343,21,1684.7579,58.64585500000001,0.65044278,6300,900,7200
5735,50736,61461,2014,3/9/2014,63,0.0,5,1555.8125,22,1692.3541,47.347317,0.44760543,3400,400,3800
5736,50737,5708,1963,12/8/1962,28,0.0,1,1399.0668,3,1390.619,,0.65119028,8500,1100,9600
5737,50738,32564,1991,1/8/1991,31,0.0,30,1336.0554,3,1638.3184,25.918924,0.23788337,7200,3900,11100
5738,50739,18591,1977,2/10/1977,59,0.0,8,,36,1529.9579999999999,29.838990999999996,0.43006584,5100,4400,9500
5739,50740,58251,2012,1/7/2012,8,0.0,3,1402.2346,1,1470.0634,28.609369,0.5461663,5900,3100,9000
5740,50741,53642,2008,2/12/2008,48,0.0,7,1440.8341,3,,34.286167,0.33540401,5900,1300,7200
5741,50742,34003,1992,2/18/1992,51,0.0,18,1311.6129,4,1465.7601,23.075434,0.42270070000000004,4900,5300,10200
5742,50743,33428,1992,11/16/1991,8,0.0,23,1456.0379999999998,19,1333.3384,37.66285300000001,0.78278357,7800,4400,12200
5743,50744,52438,2007,2/28/2007,57,0.0,21,1473.6155,37,1430.0166,38.963703,0.69564009,6800,1200,8000
5744,50745,49988,2005,3/28/2005,69,0.0,9,1383.6918,27,1482.717,28.580485999999997,0.50140274,5100,3800,8900
5745,50746,53184,2008,12/9/2007,21,0.0,26,1531.8555,11,1579.3339,,0.57501411,8500,4200,12700
5746,50747,18166,1977,11/21/1976,16,0.0,7,,36,1465.5798,24.608526,0.48383191,9100,4900,14000
5747,50748,41175,1998,1/28/1998,43,0.0,3,1520.7476,23,1425.8431,44.059959,0.75435209,8900,800,9700
5748,50749,62873,2015,3/20/2015,71,0.0,23,1302.4922,9,1630.4755,22.854065,0.21208932,5300,4800,10100
5749,50750,26686,1985,4/3/1985,77,0.0,20,1367.0598,36,1461.115,27.83056400000001,0.50855446,8000,4100,12100
5750,50751,7912,1968,12/15/1967,28,0.0,28,1401.0529999999999,3,1436.9717,,0.59118873,7100,2200,9300
5751,50752,8128,1968,1/21/1968,47,0.0,2,1498.7023,14,1354.2534,46.280552,0.80331773,3400,4900,8300
5752,50753,10050,1970,12/19/1969,33,0.0,52,,39,1450.7583,37.306835,0.59396607,3700,4100,7800
5753,50754,3378,1956,12/15/1955,19,0.0,34,1579.0878,40,,46.859951,0.71206105,3500,5100,8600
5754,50755,21396,1980,1/18/1980,48,0.0,19,1455.4259,4,1638.1047,,0.38321185,8900,3900,12800
5755,50756,3782,1957,1/23/1957,42,0.0,35,1531.4946,43,1467.3269,42.50782,0.72011364,5800,3800,9600
5756,50757,33632,1992,12/19/1991,22,0.0,11,1500.2004,21,1367.5817,42.409451000000004,0.79233551,6600,1700,8300
5757,50758,61149,2014,1/22/2014,44,0.0,11,,21,,,0.8162387,8600,5200,13800
5758,50759,23794,1982,5/12/1982,89,1.0,0,1721.7537,4,,,0.69376123,7200,3900,11100
5759,50760,36013,1994,12/26/1993,25,0.0,19,1502.6947,7,1584.2275,42.279305,0.52655137,8100,1100,9200
5760,50761,31003,1990,11/8/1989,4,0.0,25,,0,1516.6578,46.143147,0.64544284,3000,800,3800
5761,50762,53296,2008,12/26/2007,28,0.0,29,1399.6807,38,1527.8225,29.219831,0.45958897,5300,4300,9600
5762,50763,56771,2010,4/24/2010,86,1.0,42,1600.6757,2,1617.2179999999994,52.220036,0.61784726,7900,2400,10300
5763,50764,27285,1986,1/18/1986,40,0.0,11,,1,1401.219,48.52726,0.82659763,5600,4900,10500
5764,50765,51484,2006,4/19/2006,82,0.0,19,1577.75,1,1299.1906,46.958405,0.8983627000000001,3000,2100,5100
5765,50766,44132,2001,12/5/2000,19,0.0,23,,0,1466.8375,39.706379,0.66352767,7100,1800,8900
5766,50767,56840,2011,10/27/2010,1,0.0,38,1447.1117,8,1537.7723,35.750366,0.51343715,4800,4200,9000
5767,50768,55899,2010,12/18/2009,29,0.0,26,1447.0620000000001,19,1322.4193,,0.78467941,4700,3700,8400
5768,50769,23019,1982,12/5/1981,17,0.0,1,1488.0079,0,1699.1019,42.446682,0.34535766,5900,3800,9700
5769,50770,54961,2009,2/9/2009,51,0.0,37,,20,,36.318531,0.76132691,8300,300,8600
5770,50771,50181,2005,4/24/2005,83,1.0,13,1655.5695,16,1623.5770000000002,55.729286,0.68131238,4700,4800,9500
5771,50772,37234,1995,1/3/1995,27,0.0,2,1519.3402,3,,43.410622,0.85782981,4600,1100,5700
5772,50773,12308,1972,11/27/1971,19,0.0,28,1403.3066,8,1712.8425,34.492275,0.23037668,7600,2400,10000
5773,50774,18488,1977,1/22/1977,44,0.0,10,1526.9646,8,1386.5942,44.013744,0.79958189,5900,3300,9200
5774,50775,32305,1991,11/27/1990,13,0.0,8,1539.2761,15,1443.0477,47.255066,0.75576162,7500,500,8000
5775,50776,17089,1976,11/26/1975,15,0.0,50,1400.7898,7,,31.762068,0.57217556,5900,1200,7100
5776,50777,51981,2007,12/26/2006,26,0.0,3,1619.9734,19,1461.3755,53.28389,0.81586945,4900,1800,6700
5777,50778,45918,2002,2/23/2002,56,0.0,18,1606.3602,21,,52.75946800000001,0.56937277,8200,2100,10300
5778,50779,30176,1989,12/23/1988,23,0.0,22,1204.5538,17,,,0.18371227,5500,4000,9500
5779,50780,6378,1965,10/20/1964,3,0.0,28,1568.0712,2,1500.9735,48.83586500000001,0.72350037,5700,5000,10700
5780,50781,46055,2002,3/13/2002,64,0.0,23,1519.4824,6,1482.7557,43.281132,0.68720013,4300,2500,6800
5781,50782,60716,2014,11/23/2013,14,0.0,12,1586.3081,9,1534.9424,,0.70502263,7400,600,8000
5782,50783,29698,1988,4/9/1988,74,0.0,7,,3,,51.395603,0.61836976,8400,1000,9400
5783,50784,40713,1998,11/21/1997,12,0.0,0,1345.4509,19,1464.0145,26.97181500000001,0.47331023,4600,500,5100
5784,50785,39224,1996,4/21/1996,82,0.0,15,1599.4336,10,1565.8589,52.76416800000001,0.68328673,3700,5200,8900
5785,50786,58940,2012,4/4/2012,55,0.0,18,1546.1526,29,1583.0922,46.252556,0.58976763,5500,1600,7100
5786,50787,5130,1961,2/19/1961,64,0.0,33,1616.7983,0,1584.7363,50.349937,0.68139935,8100,2200,10300
5787,50788,4909,1961,11/16/1960,11,0.0,3,1448.5085,34,1648.4354,,0.36003196,9000,3700,12700
5788,50789,47486,2003,4/4/2003,76,0.0,29,1433.8311,2,1629.4485,33.589928,0.36576739,8500,300,8800
5789,50790,37026,1995,11/29/1994,15,0.0,19,1506.4629,2,1476.2314,40.282337,0.67910731,7600,2500,10100
5790,50791,3747,1957,1/6/1957,33,0.0,31,1499.621,43,1502.8994,37.486443,0.63570577,9200,2500,11700
5791,50792,21494,1980,2/9/1980,58,0.0,16,,44,1474.4202,33.330112,0.56027412,9200,3500,12700
5792,50793,54579,2009,12/19/2008,27,0.0,0,1744.4884,5,,63.743378,0.9021399,7600,1400,9000
5793,50794,5587,1962,4/3/1962,91,1.0,34,,0,1678.3031,49.910019,0.47511414,8000,2000,10000
5794,50795,62214,2015,12/16/2014,24,0.0,27,1577.3522,24,1380.7058,,0.84652913,5500,100,5600
5795,50796,37744,1995,3/22/1995,66,0.0,7,1538.1871,22,1464.3254,42.864975,0.73122144,8300,1200,9500
5796,50797,27685,1986,3/29/1986,75,0.0,14,1423.7233,2,1679.4381,33.488766,0.28979772,3300,4700,8000
5797,50798,60545,2014,10/31/2013,2,0.0,5,1516.6088,1,1582.1333,,0.54945201,7800,5300,13100
5798,50799,5196,1961,3/25/1961,88,1.0,2,1523.8263,31,1574.6272,41.920063,0.57033372,4100,3400,7500
5799,50800,13013,1972,3/6/1972,73,0.0,8,1702.5333,0,1569.3318,,0.79288697,6700,3000,9700
5800,50801,40688,1998,11/17/1997,9,0.0,9,1572.2625,18,1353.1887,,0.86256224,5800,2400,8200
5801,50802,2552,1953,2/21/1953,57,0.0,46,1295.2853,0,1534.5695,20.315057999999997,0.30964398,5900,3200,9100
5802,50803,60581,2014,11/5/2013,4,0.0,3,1422.233,15,1593.8379,31.822909999999997,0.39838696,5300,200,5500
5803,50804,53682,2008,2/20/2008,53,0.0,21,1477.604,7,1428.5348,,0.70226592,9100,2100,11200
5804,50805,46951,2003,1/17/2003,39,0.0,16,,10,1309.4172,26.225145,0.68801463,3700,200,3900
5805,50806,46431,2003,11/2/2002,2,0.0,8,,23,,35.219296,0.5841192,4400,4800,9200
5806,50807,45551,2002,12/29/2001,30,0.0,18,1619.0145,7,1399.5085,53.244938,0.86285692,4900,1400,6300
5807,50808,15339,1974,2/24/1974,65,0.0,53,1426.3853,54,,,0.46426058,4900,800,5700
5808,50809,27104,1986,12/14/1985,25,0.0,7,1454.8593,4,1580.4191,,0.46328267,4100,4800,8900
5809,50810,52644,2007,3/29/2007,73,0.0,5,1574.214,3,,49.106266,0.52796978,5300,1400,6700
5810,50811,7836,1968,12/2/1967,22,0.0,28,1408.3073,5,1362.3074,33.797855,0.69855845,4900,1900,6800
5811,50812,44265,2001,12/23/2000,28,0.0,24,,17,1614.4376,40.447807,0.48313421,7200,3600,10800
5812,50813,18010,1977,10/21/1976,1,0.0,15,1505.6881,0,1558.2905,40.292282,0.56779057,6100,4300,10400
5813,50814,25837,1985,10/30/1984,2,0.0,36,1448.1962,5,1399.7866,34.24926,0.70147133,7900,1800,9700
5814,50815,58773,2012,3/14/2012,43,0.0,1,,9,1507.4749,,0.58364493,5200,4100,9300
5815,50816,48358,2004,2/2/2004,48,0.0,38,1479.621,19,1581.3827,,0.49746472,7700,1500,9200
5816,50817,36904,1995,11/10/1994,4,0.0,3,1343.943,15,1607.7974,26.305063,0.28025007,6400,3200,9600
5817,50818,45453,2002,12/14/2001,24,0.0,6,1600.3629,13,1682.3374,,0.52591753,5100,3900,9000
5818,50819,9137,1969,1/21/1969,48,0.0,39,,28,,,0.60940468,4400,5200,9600
5819,50820,37300,1995,1/13/1995,35,0.0,7,,23,1637.7545,42.951309,0.47999325,5300,4700,10000
5820,50821,53634,2008,2/10/2008,51,0.0,6,1640.6769,27,1465.6659,55.111996,0.82964176,7300,3400,10700
5821,50822,31066,1990,11/18/1989,9,0.0,16,1473.4469,11,1528.3505,42.469906,0.56453699,4500,4200,8700
5822,50823,29478,1988,3/1/1988,55,0.0,19,1320.5132,20,1250.2462,23.956394,0.72713512,5800,4600,10400
5823,50824,31110,1990,11/25/1989,11,0.0,18,,14,1517.3624,34.320004,0.5432564000000001,5300,5300,10600
5824,50825,22355,1981,1/16/1981,48,0.0,18,1231.0459,1,,,0.24367315,5700,500,6200
5825,50826,32046,1990,4/20/1990,81,0.0,16,1493.7758,13,1579.984,41.977383,0.5198375,7200,5200,12400
5826,50827,31772,1990,3/10/1990,60,0.0,24,1344.233,6,1681.5017,27.331328999999997,0.20329468,7500,1000,8500
5827,50828,61627,2014,3/31/2014,74,0.0,37,1513.1935,27,,,0.61375886,7700,3600,11300
5828,50829,6038,1964,11/14/1963,11,0.0,32,1378.4501,2,1546.7947,,0.40289351,4800,4300,9100
5829,50830,51978,2007,12/25/2006,27,0.0,22,,2,,41.292645,0.51349139,9300,4700,14000
5830,50831,2268,1952,4/13/1952,74,1.0,35,1649.749,1,1590.7139,,0.71412021,8900,1600,10500
5831,50832,4344,1959,12/26/1958,31,0.0,3,1500.7953,28,1355.5745,40.507954,0.80401891,9400,1300,10700
5832,50833,40347,1997,4/2/1997,72,0.0,30,1581.9916,7,1642.994,51.311648999999996,0.55588752,8800,500,9300
5833,50834,29991,1989,11/23/1988,10,0.0,18,1582.5776,16,,,0.62077713,5800,4400,10200
5834,50835,26768,1985,4/20/1985,84,1.0,18,1533.1522,9,1563.6498,43.527167999999996,0.59870887,8400,1700,10100
5835,50836,35758,1994,11/16/1993,7,0.0,8,,24,,,0.75132835,6900,3500,10400
5836,50837,50027,2005,4/3/2005,73,0.0,7,1225.589,20,1450.2655,15.734701999999999,0.32790062,6600,1700,8300
5837,50838,35478,1993,4/8/1993,73,0.0,13,1526.639,20,1482.1124,44.822674,0.69676965,7200,3600,10800
5838,50839,9790,1970,11/8/1969,10,0.0,5,1430.0282,0,1549.4659,,0.47205597,5600,900,6500
5839,50840,3981,1958,11/28/1957,16,0.0,31,1563.6603,28,1494.8341,,0.7254864000000001,7500,1400,8900
5840,50841,23858,1983,11/6/1982,5,0.0,5,1445.496,44,1305.3986,35.608665,0.79932994,6500,4500,11000
5841,50842,24268,1983,1/21/1983,42,0.0,8,1608.47,25,1454.7242,52.392731,0.81163633,8400,1700,10100
5842,50843,36106,1994,1/11/1994,34,0.0,9,1537.2849,14,1706.0431,46.546394,0.40232092,8700,3900,12600
5843,50844,62092,2015,11/30/2014,18,0.0,6,1550.1757,23,1359.8942,,0.84170836,4700,1100,5800
5844,50845,22414,1981,1/25/1981,53,0.0,4,1727.9869,6,1649.7255,63.122271999999995,0.73616987,7000,200,7200
5845,50846,49349,2005,12/28/2004,29,0.0,13,1717.1604,6,1647.2303,62.566081999999994,0.72675014,8800,700,9500
5846,50847,57683,2011,2/23/2011,57,0.0,13,1692.3684,42,1598.9945,59.623734,0.75271583,3900,1000,4900
5847,50848,39267,1996,5/7/1996,87,1.0,13,,17,1628.2073,,0.67175704,9300,500,9800
5848,50849,39753,1997,1/6/1997,33,0.0,5,1782.245,17,1649.8009,,0.79217005,5900,900,6800
5849,50850,39548,1997,12/6/1996,19,0.0,12,,15,1555.3179,,0.45990646,8600,2500,11100
5850,50851,27005,1986,11/26/1985,16,0.0,14,1429.1544,20,,34.819408,0.66183865,6700,4000,10700
5851,50852,20301,1979,12/29/1978,32,0.0,19,,36,1525.3988,33.20583,0.52098149,6700,1000,7700
5852,50853,4336,1959,12/20/1958,26,0.0,35,1438.8312,34,1466.9218,34.017414,0.6020331999999999,9000,600,9600
5853,50854,52024,2007,12/30/2006,28,0.0,21,1506.2206,12,1502.9294,42.85479,0.644418,4600,5300,9900
5854,50855,12590,1972,1/7/1972,40,0.0,41,,6,1575.1038,21.098742,0.21879749999999998,3200,4700,7900
5855,50856,11313,1971,12/30/1970,37,0.0,28,1398.2823,3,1490.1571,35.91441,0.51169103,5100,1700,6800
5856,50857,58207,2012,1/2/2012,6,0.0,16,1617.1033,8,1494.152,52.80236800000001,0.78302979,7600,600,8200
5857,50858,41548,1998,3/24/1998,68,0.0,7,1569.5099,23,,49.282818,0.74917406,7200,3300,10500
5858,50859,61914,2015,11/5/2014,5,0.0,27,1560.9689,15,1499.0757,47.126571999999996,0.71746713,8500,5100,13600
5859,50860,28803,1987,4/29/1987,85,1.0,4,1534.2629,8,1598.6035,43.764773999999996,0.55113858,4800,800,5600
5860,50861,38596,1996,1/22/1996,38,0.0,8,1435.1892,48,1237.1335,33.595032,0.84758013,8800,4100,12900
5861,50862,7401,1967,1/27/1967,52,0.0,4,1734.109,28,1446.9397,64.473267,0.90279961,5900,900,6800
5862,50863,7277,1967,12/9/1966,27,0.0,4,1695.9844,1,1439.6676,61.668231999999996,0.88606119,7600,4400,12000
5863,50864,13475,1973,11/17/1972,16,0.0,0,1584.1361,8,1666.5682,51.898303999999996,0.52526069,6100,100,6200
5864,50865,28264,1987,1/17/1987,37,0.0,21,1396.5958,14,,31.183203000000002,0.46790633,4600,5100,9700
5865,50866,61709,2014,4/11/2014,79,0.0,8,1256.8728,10,1457.9248,,0.35854104,6900,3100,10000
5866,50867,22683,1981,3/17/1981,75,0.0,19,1317.7402,4,1677.5505,24.949154,0.18308443,4100,1100,5200
5867,50868,48540,2004,3/2/2004,62,0.0,16,1510.2720000000006,19,1616.7649,41.101158,0.49065703,6800,1100,7900
5868,50869,35194,1993,2/25/1993,49,0.0,23,1516.78,5,1653.1667,42.996326,0.44782591,8300,2400,10700
5869,50870,58966,2012,4/7/2012,55,0.0,12,1428.6789999999999,16,1548.6647,34.677406,0.47126994,6600,4300,10900
5870,50871,56904,2011,11/5/2010,4,0.0,23,,19,1346.7178,,0.91869885,4300,1100,5400
5871,50872,59960,2013,2/9/2013,51,0.0,10,1377.4594,16,1646.9352,27.741808000000002,0.27376944,8300,2600,10900
5872,50873,43497,2000,3/10/2000,61,0.0,6,1639.7747,17,1621.9243,54.38816800000001,0.66338176,4700,4800,9500
5873,50874,6976,1966,1/24/1966,48,0.0,4,1596.3925,31,1470.0085,,0.78636807,5600,600,6200
5874,50875,38754,1996,2/17/1996,49,0.0,10,1553.4104,4,1272.3447,48.176208,0.89967245,9100,2500,11600
5875,50876,24984,1984,12/1/1983,18,0.0,12,1414.6862,36,1519.3009,,0.49335924,3600,2800,6400
5876,50877,10121,1970,12/31/1969,37,0.0,0,1456.1047,3,1351.9167,40.918945,0.7641198,6500,4500,11000
5877,50878,1706,1951,1/4/1951,33,0.0,40,1486.4559,57,1488.2118,38.092896,0.6377331,6900,100,7000
5878,50879,39688,1997,12/26/1996,29,0.0,21,1407.351,48,1266.542,32.964806,0.79998612,3600,4900,8500
5879,50880,25913,1985,11/13/1984,9,0.0,20,1422.9473,19,1520.925,,0.5029102,7200,5400,12600
5880,50881,39270,1996,5/10/1996,89,1.0,11,1506.5898,14,1703.894,42.725849,0.36351785,4700,4800,9500
5881,50882,51077,2006,2/25/2006,55,0.0,13,1692.7416,12,,60.085613,0.8614381,5600,800,6400
5882,50883,17163,1976,12/9/1975,25,0.0,1,1425.0734,8,1468.9066,,0.58013356,4600,4500,9100
5883,50884,24744,1983,4/17/1983,82,0.0,0,1587.3483,4,1685.1663,51.260742,0.50314009,7900,4700,12600
5884,50885,30117,1989,12/13/1988,19,0.0,14,1521.3981,6,1487.1414,,0.68413574,7900,4400,12300
5885,50886,28424,1987,2/18/1987,52,0.0,10,,21,,32.426021999999996,0.60939544,4300,700,5000
5886,50887,61348,2014,2/21/2014,55,0.0,9,1585.9722,17,1446.9829,,0.7983048,5000,3500,8500
5887,50888,7447,1967,2/11/1967,60,0.0,3,1369.7383,28,1439.8137,28.258347999999998,0.54295874,3200,3600,6800
5888,50889,36900,1995,11/9/1994,3,0.0,6,,7,1546.7903,50.458641,0.69132298,8600,2400,11000
5889,50890,54489,2009,12/6/2008,20,0.0,5,1457.1483,27,1431.4209,36.790863,0.67343122,5100,4200,9300
5890,50891,36541,1994,3/20/1994,63,0.0,30,,14,1650.4575,,0.33690059,8300,4000,12300
5891,50892,44352,2001,1/6/2001,33,0.0,19,1382.5331,12,1389.1722,29.445807000000002,0.63121396,6700,4200,10900
5892,50893,5630,1963,11/7/1962,7,0.0,28,1488.9958,0,1662.8329999999999,40.521141,0.39531115,7600,3600,11200
5893,50894,27823,1986,5/11/1986,92,1.0,8,1677.3953,4,1620.8263,58.373215,0.71121317,6000,300,6300
5894,50895,62074,2015,11/28/2014,16,0.0,11,1626.7249,20,1630.3284,51.46490900000001,0.63527232,3300,3400,6700
5895,50896,41691,1998,4/12/1998,79,0.0,22,1668.001,1,1517.3965,58.201691000000004,0.80885625,5800,5000,10800
5896,50897,25001,1984,12/3/1983,20,0.0,17,1473.3749,36,,,0.59284556,8500,1300,9800
5897,50898,25230,1984,1/17/1984,40,0.0,12,,44,1374.4352,,0.7381044,6300,200,6500
5898,50899,14779,1974,12/1/1973,23,0.0,51,1383.4332,49,1512.6139,,0.4581041,6900,1700,8600
5899,50900,7298,1967,12/18/1966,29,0.0,28,1437.5354,32,1359.5776,37.418018,0.73583019,9100,4200,13300
5900,50901,57509,2011,1/28/2011,46,0.0,10,1309.6008,16,1580.9043,21.671232,0.27168268,3700,3800,7500
5901,50902,30850,1989,4/16/1989,78,0.0,4,1509.6074,1,1553.9744,43.765079,0.5793851,4300,2800,7100
5902,50903,32499,1991,12/27/1990,27,0.0,25,1419.4358,14,1468.5703,33.372478,0.57268274,6100,2500,8600
5903,50904,58082,2011,4/23/2011,86,1.0,15,1455.9264,5,,,0.28211218,8000,1700,9700
5904,50905,5205,1961,4/9/1961,90,1.0,31,1564.6931,0,,45.335754,0.48494706,8300,4500,12800
5905,50906,40444,1997,4/14/1997,79,0.0,21,1405.4944,13,1307.3733,,0.75776714,6300,4500,10800
5906,50907,21727,1980,3/23/1980,78,0.0,5,1417.9009,12,1400.9314,32.914753000000005,0.66224849,5300,2100,7400
5907,50908,42587,1999,5/21/1999,57,1.0,4,1571.7946,15,1651.2224,47.531551,0.52957112,5000,1800,6800
5908,50909,47884,2004,11/28/2003,15,0.0,0,1461.4589,8,,,0.56771469,7100,4600,11700
5909,50910,54256,2009,11/5/2008,4,0.0,22,1335.3137,4,1504.4409,,0.40181023,3200,1100,4300
5910,50911,44081,2001,11/28/2000,16,0.0,9,,14,1487.3052,53.905586,0.82123822,6700,2900,9600
5911,50912,29011,1988,12/4/1987,15,0.0,16,1520.4691,5,1592.3551,44.078003,0.54037124,6400,400,6800
5912,50913,50925,2006,2/1/2006,45,0.0,29,1550.9779999999994,18,,46.089222,0.4304567,6700,1200,7900
5913,50914,19720,1978,3/17/1978,69,0.0,2,,14,1550.9388,51.068146,0.72006053,7600,1800,9400
5914,50915,42618,2000,11/2/1999,1,0.0,19,1459.8492,15,1615.7559,,0.42023119,8800,1500,10300
5915,50916,17903,1976,4/6/1976,80,0.0,41,1507.0155,1,1454.011,42.554123,0.70698071,9100,4600,13700
5916,50917,54703,2009,1/5/2009,33,0.0,22,1450.3516,13,1611.8849,34.891506,0.41236085,6500,800,7300
5917,50918,60434,2013,4/17/2013,82,0.0,2,1563.4939,11,1576.8406,,0.62218118,5500,500,6000
5918,50919,16812,1975,4/8/1975,83,1.0,14,1498.0566,3,1433.4695,,0.72060001,6500,4000,10500
5919,50920,21288,1980,12/29/1979,40,0.0,7,1613.1592,3,1387.7478,,0.86683023,8900,5300,14200
5920,50921,44366,2001,1/8/2001,31,0.0,21,,24,1525.4965,,0.7411774999999999,8100,4400,12500
5921,50922,53989,2008,3/31/2008,75,0.0,17,,27,1495.3219,55.732353,0.80290073,6800,5300,12100
5922,50923,17597,1976,2/18/1976,54,0.0,11,1466.2286,2,1465.6021,40.325641999999995,0.64089555,3100,5400,8500
